"PointID","x","y","Pressure","Velocity_x","Velocity_y","Turb_Kin_Energy","Omega"
322, 9.034743973000000e-01, -2.878065300000000e-03, 1.085826922646587e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 2.000000860123429e+05
323, 9.085949298000000e-01, -2.771217500000000e-03, 1.104377906057965e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.999999699029654e+05
324, 9.135896058000000e-01, -2.671147100000000e-03, 1.122135544896701e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 2.000000870497239e+05
325, 9.184568869000000e-01, -2.577501700000000e-03, 1.139086940982189e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.999998722809191e+05
326, 9.231952738000000e-01, -2.489939800000000e-03, 1.155230744876420e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.999999657675314e+05
327, 9.278033071000000e-01, -2.408130700000000e-03, 1.170570991031274e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.999999984386797e+05
328, 9.322795672000000e-01, -2.331755800000000e-03, 1.185111148662577e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.999999997051000e+05
329, 9.366226755000000e-01, -2.260508700000000e-03, 1.198860368999741e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 2.000000038606776e+05
330, 9.408312942000000e-01, -2.194095800000000e-03, 1.211831116619428e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 2.000000458401340e+05
331, 9.449041268000000e-01, -2.132236100000000e-03, 1.224027384842672e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 2.000001432691858e+05
332, 9.488399190000000e-01, -2.074662000000000e-03, 1.235450203033162e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.999999303286668e+05
333, 9.526374583000000e-01, -2.021119300000000e-03, 1.246099774321264e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 2.000000272952347e+05
334, 9.562955751000000e-01, -1.971366900000000e-03, 1.255977214399066e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 2.000000612632090e+05
335, 9.598131425999999e-01, -1.925177000000000e-03, 1.265076357459335e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 2.000000545221478e+05
336, 9.631890772000000e-01, -1.882335000000000e-03, 1.273373155880936e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 2.000000227333629e+05
337, 9.664223391000000e-01, -1.842639500000000e-03, 1.280831947548277e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.999999853083498e+05
338, 9.695119324000000e-01, -1.805901600000000e-03, 1.287411042180096e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.999999601100175e+05
339, 9.724569055000000e-01, -1.771945300000000e-03, 1.293056676631605e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.999999680046669e+05
340, 9.752563512000000e-01, -1.740606600000000e-03, 1.297678024322783e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 2.000000193051852e+05
341, 9.779094072000000e-01, -1.711733400000000e-03, 1.301125595962303e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.999999257196211e+05
342, 9.804152563000000e-01, -1.685185300000000e-03, 1.303139855480906e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.999999021075357e+05
343, 9.827731266000000e-01, -1.660832900000000e-03, 1.303261227056811e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 2.000001559907079e+05
344, 9.849822920000000e-01, -1.638557400000000e-03, 1.300527897897868e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 2.000001041730090e+05
345, 9.870420718000000e-01, -1.618250400000000e-03, 1.292429513473687e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.999999503953672e+05
346, 9.889518318000000e-01, -1.599813400000000e-03, 1.271559191819979e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.999999056248278e+05
347, 9.907109835000000e-01, -1.583157200000000e-03, 1.218416309868663e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.999999762052931e+05
348, 9.923189851000001e-01, -1.568201600000000e-03, 1.101553104739167e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 2.000001660820397e+05
349, 9.937753414000000e-01, -1.554874800000000e-03, 8.927212701285615e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 2.000000842142261e+05
350, 9.950796038000000e-01, -1.543113400000000e-03, 5.642928213093218e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.999999352717722e+05
351, 9.962313704000000e-01, -1.532861700000000e-03, 1.158085655505066e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.999999234928999e+05
352, 9.972302866000000e-01, -1.524071500000000e-03, -3.893363365294390e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 2.000000509706446e+05
353, 9.980760447000000e-01, -1.516701400000000e-03, -8.401628063220806e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.999999247025414e+05
354, 9.987683841000000e-01, -1.510717300000000e-03, -1.166951959230092e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.999999460411793e+05
355, 9.993070915000000e-01, -1.506091400000000e-03, -1.467787704457246e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 2.000001126862477e+05
356, 9.996920012000000e-01, -1.502802300000000e-03, -2.383555842885711e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 2.000000340624985e+05
357, 9.999229944000000e-01, -1.500834800000000e-03, -6.641660560234824e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.999999039306369e+05
358, 1.000000000000000e+00, -1.500180000000000e-03, -1.527601568147742e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.999999477816678e+05
