"PointID","x","y","Pressure","Velocity_x","Velocity_y","Turb_Kin_Energy","Omega","LM_gamma","LM_Re_t"
248, 3.239605305000000e-01, -4.095154390000000e-02, 1.218086518012791e+00, 9.580650765558136e-278, 6.699443285953736e-279, 1.000000000000000e-10, 1.000000000000000e-04, 1.124897928442454e+00, 1.176339915887103e+03
249, 3.322007333000000e-01, -4.032823230000000e-02, 1.164688968581544e+00, -4.053725958944215e-280, -2.834641176607295e-281, 1.000000000000000e-10, 1.000000000000000e-04, 1.083413532659107e+00, 1.164632854492101e+03
250, 3.404926221000000e-01, -3.968792970000000e-02, 1.129250666767010e+00, 4.725456555772277e-281, 3.304360942728756e-282, 1.000000000000000e-10, 1.000000000000000e-04, 1.111194788711339e+00, 1.163640780831310e+03
251, 3.488336428000000e-01, -3.903178310000000e-02, 1.096603034003214e+00, 2.562891758770379e-282, 1.792148404745676e-283, 1.000000000000000e-10, 1.000000000000000e-04, 1.111237688315597e+00, 1.161579212361705e+03
252, 3.572212261000000e-01, -3.836093800000000e-02, 1.045977467521346e+00, -8.641387534083128e-285, -6.042646487507689e-286, 1.000000000000000e-10, 1.000000000000000e-04, 1.074832569325306e+00, 1.153210684336177e+03
253, 3.656527885000000e-01, -3.767653680000000e-02, 1.007439245713736e+00, 4.911636120465256e-286, 3.434550369854958e-287, 1.000000000000000e-10, 1.000000000000000e-04, 1.097544460929378e+00, 1.152562612471279e+03
254, 3.741257329000000e-01, -3.697971800000000e-02, 9.746827475199952e-01, 1.821979895248651e-287, 1.274052386947142e-288, 1.000000000000000e-10, 1.000000000000000e-04, 1.097587457424579e+00, 1.150558425128462e+03
255, 3.826374494000000e-01, -3.627161510000000e-02, 9.268956262410554e-01, -4.620059588885082e-290, -3.230660207836022e-291, 1.000000000000000e-10, 1.000000000000000e-04, 1.066201350429659e+00, 1.133420067322992e+03
256, 3.911853162000000e-01, -3.555335560000000e-02, 8.853350610967787e-01, 1.063356498461672e-291, 7.435712592514406e-293, 1.000000000000000e-10, 1.000000000000000e-04, 1.083925522789465e+00, 1.132447635969362e+03
257, 3.997667003000000e-01, -3.482605930000000e-02, 8.525133810349200e-01, 2.428716998970524e-293, 1.698324277796267e-294, 1.000000000000000e-10, 1.000000000000000e-04, 1.083965531264568e+00, 1.130560463448498e+03
258, 4.083789586000000e-01, -3.409083800000000e-02, 8.076110296577999e-01, -4.252042189215335e-296, -2.973317386595219e-297, 1.000000000000000e-10, 1.000000000000000e-04, 1.057538397533299e+00, 1.115835234038036e+03
259, 4.170194383000000e-01, -3.334879340000000e-02, 7.630924868944171e-01, 3.006706982966683e-298, 2.102494225369353e-299, 1.000000000000000e-10, 1.000000000000000e-04, 1.070351938041995e+00, 1.113121675666203e+03
260, 4.256854778000000e-01, -3.260101650000000e-02, 7.302371816704619e-01, 3.605624673027636e-300, 2.521298249824784e-301, 1.000000000000000e-10, 1.000000000000000e-04, 1.070386100777121e+00, 1.112211259283938e+03
261, 4.343744079000000e-01, -3.184858590000000e-02, 6.882505042351650e-01, -3.818553193500194e-303, -2.670192367956735e-304, 1.000000000000000e-10, 1.000000000000000e-04, 1.048857797030406e+00, 1.102196017173899e+03
262, 4.430835521000000e-01, -3.109256680000000e-02, 6.408568687940965e-01, 5.376221495606603e-306, 3.759420094094579e-307, 1.000000000000000e-10, 1.000000000000000e-04, 1.056837717370426e+00, 1.099774729316214e+03
263, 4.518102279000000e-01, -3.033400920000000e-02, 6.080038817689117e-01, 2.619699317551602e-308, 1.831872117422528e-309, 1.000000000000000e-10, 1.000000000000000e-04, 1.056863542572321e+00, 1.098861790771550e+03
264, 4.605517472000000e-01, -2.957394720000000e-02, 5.689497894279086e-01, -1.348100115193454e-311, -9.426833820091093e-313, 1.000000000000000e-10, 1.000000000000000e-04, 1.040175289229605e+00, 1.088815147622681e+03
265, 4.693054175000000e-01, -2.881339690000000e-02, 5.187657843728717e-01, 1.789656523487511e-315, 1.251449654641029e-316, 1.000000000000000e-10, 1.000000000000000e-04, 1.043394841876325e+00, 1.082403327873886e+03
266, 4.780685424000000e-01, -2.805335520000000e-02, 4.859405107950890e-01, 2.244446356584073e-318, 1.569448930579304e-319, 1.000000000000000e-10, 1.000000000000000e-04, 1.043410272114939e+00, 1.082130478777951e+03
267, 4.868384227000000e-01, -2.729479870000000e-02, 4.498148834383363e-01, -3.754898908393474e-322, -2.470328229206233e-323, 1.000000000000000e-10, 1.000000000000000e-04, 1.031503973316446e+00, 1.072760297898687e+03
268, 4.956123571000000e-01, -2.653868180000000e-02, 3.969395360936809e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.000000000000000e-04, 1.030031061924135e+00, 1.061304878123533e+03
269, 5.043876429000000e-01, -2.578593520000000e-02, 3.641804459891217e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.000000000000000e-04, 1.030034606143901e+00, 1.060177982311646e+03
270, 5.131615773000000e-01, -2.503746490000000e-02, 3.309933078349614e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.000000000000000e-04, 1.022851912475300e+00, 1.052289581308765e+03
271, 5.219314576000000e-01, -2.429415040000000e-02, 2.755652655390665e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.000000000000000e-04, 1.016763285193220e+00, 1.043937500673294e+03
272, 5.306945825000000e-01, -2.355684340000000e-02, 2.429412880394173e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.000000000000000e-04, 1.016753977188937e+00, 1.043283123470984e+03
273, 5.394482528000000e-01, -2.282636640000000e-02, 2.127155286785498e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.000000000000000e-04, 1.014239403553709e+00, 1.034379351774347e+03
274, 5.481897721000000e-01, -2.210351120000000e-02, 1.549138462877865e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.000000000000000e-04, 1.003573939438545e+00, 1.016214161744705e+03
275, 5.569164478999999e-01, -2.138903790000000e-02, 1.224997500044208e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.000000000000000e-04, 1.003551450200447e+00, 1.015349470058351e+03
276, 5.656255921000000e-01, -2.068367340000000e-02, 9.524353750770577e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.000000000000000e-04, 1.005638542810325e+00, 9.854786829530476e+02
277, 5.743145222000000e-01, -1.998811060000000e-02, 3.523813029227500e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.000000000000000e-04, 9.905076108714534e-01, 9.179110024993263e+02
278, 5.829805617000000e-01, -1.930300660000000e-02, 3.088713271774038e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.000000000000000e-04, 9.904748958063414e-01, 9.190026191116988e+02
279, 5.916210414000000e-01, -1.862898240000000e-02, -2.123443224755020e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.000000000000000e-04, 9.971323359874318e-01, 8.638707286361790e+02
280, 6.002332996999999e-01, -1.796662180000000e-02, -8.342189582453007e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.000000000000000e-04, 9.774964087181699e-01, 1.014268409891150e+03
281, 6.088146838000000e-01, -1.731647020000000e-02, -1.153150302009671e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.000000000000000e-04, 9.774582984875804e-01, 1.016936532072264e+03
282, 6.173625506000000e-01, -1.667903450000000e-02, -1.367804392437184e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.000000000000000e-04, 9.886197352850959e-01, 1.017914458632160e+03
283, 6.258742671000000e-01, -1.605478210000000e-02, -2.011683741714671e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.000000000000000e-04, 9.645973914314092e-01, 1.154267959351532e+03
284, 6.343472115000000e-01, -1.544414040000000e-02, -2.328393204548040e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.000000000000000e-04, 9.645535744572371e-01, 1.155934856860390e+03
285, 6.427787739000000e-01, -1.484749670000000e-02, -2.515515116214123e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.000000000000000e-04, 9.801803319580719e-01, 1.186541937927021e+03
286, 6.511663572000000e-01, -1.426519800000000e-02, -3.181266949895861e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.000000000000000e-04, 9.518567873343278e-01, 1.186464195347983e+03
287, 6.595073779000000e-01, -1.369755060000000e-02, -3.496093902912652e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.000000000000000e-04, 9.518070247073068e-01, 1.186839259794713e+03
288, 6.677992667000000e-01, -1.314482050000000e-02, -3.656953513188533e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.000000000000000e-04, 9.718894376022373e-01, 1.198681792413442e+03
289, 6.760394695000000e-01, -1.260723320000000e-02, -4.344174503661314e-01, 1.390794793043109e-320, 9.733093223072557e-322, 1.000000000000000e-10, 1.000000000000000e-04, 9.392617488112927e-01, 1.130373073823113e+03
290, 6.842254482000000e-01, -1.208497460000000e-02, -4.657464653566236e-01, 1.366406724633093e-317, 9.554834338053035e-319, 1.000000000000000e-10, 1.000000000000000e-04, 9.392067930528525e-01, 1.130510898066429e+03
291, 6.923546813000000e-01, -1.157819090000000e-02, -4.793402895878300e-01, -7.913690553474416e-317, -5.533792147557799e-318, 1.000000000000000e-10, 1.000000000000000e-04, 9.637281482274079e-01, 1.136064187396992e+03
292, 7.004246648000000e-01, -1.108698950000000e-02, -5.501003638369767e-01, 1.823968292306288e-310, 1.275442809543938e-311, 1.000000000000000e-10, 1.000000000000000e-04, 9.267903385103289e-01, 1.103498419163400e+03
293, 7.084329130000000e-01, -1.061143960000000e-02, -5.812952846037293e-01, 4.223409445483849e-308, 2.953295422801277e-309, 1.000000000000000e-10, 1.000000000000000e-04, 9.267315112098751e-01, 1.103322775842100e+03
294, 7.163769592000000e-01, -1.015157320000000e-02, -5.925176865665172e-01, -9.532365647197548e-308, -6.665679043844537e-309, 1.000000000000000e-10, 1.000000000000000e-04, 9.556615807600936e-01, 1.104589910944218e+03
295, 7.242543564000000e-01, -9.707385799999999e-03, -6.651271124180363e-01, 2.466480652267744e-302, 1.724731195209925e-303, 1.000000000000000e-10, 1.000000000000000e-04, 9.144391410287216e-01, 1.092716388202192e+03
296, 7.320626781000000e-01, -9.278837999999999e-03, -6.961690222136908e-01, 2.211347636011463e-300, 1.546324820255944e-301, 1.000000000000000e-10, 1.000000000000000e-04, 9.143781998723154e-01, 1.091916600953699e+03
297, 7.397995194000000e-01, -8.865856100000000e-03, -7.050950824660571e-01, -2.676236313527314e-300, -1.871406634165281e-301, 1.000000000000000e-10, 1.000000000000000e-04, 9.476775551613684e-01, 1.093018736421905e+03
298, 7.474624969000000e-01, -8.468333999999999e-03, -7.792754077037871e-01, 1.493707103287732e-295, 1.044501701312087e-296, 1.000000000000000e-10, 1.000000000000000e-04, 9.022245060668429e-01, 1.081510116409931e+03
299, 7.550492505000000e-01, -8.086134199999999e-03, -8.100892789754519e-01, 6.809371305255173e-294, 4.761576012827373e-295, 1.000000000000000e-10, 1.000000000000000e-04, 9.021634345908700e-01, 1.082208562515499e+03
300, 7.625574431000000e-01, -7.719089300000000e-03, -8.167297480373880e-01, -5.280602954592561e-294, -3.692557100307973e-295, 1.000000000000000e-10, 1.000000000000000e-04, 9.397893683072515e-01, 1.083728649288430e+03
301, 7.699847621000000e-01, -7.367004000000000e-03, -8.921430631605453e-01, 9.339634627034284e-290, 6.530908393016753e-291, 1.000000000000000e-10, 1.000000000000000e-04, 8.901739935628913e-01, 1.069695137004974e+03
302, 7.773289197000000e-01, -7.029656500000000e-03, -9.225996186141053e-01, 2.550795108186837e-288, 1.783689603092471e-289, 1.000000000000000e-10, 1.000000000000000e-04, 8.901148565313699e-01, 1.069288412457210e+03
303, 7.845876537000001e-01, -6.706799900000000e-03, -9.269102180978798e-01, -1.412233290875779e-288, -9.875296647666641e-290, 1.000000000000000e-10, 1.000000000000000e-04, 9.320242576235199e-01, 1.074210392710622e+03
304, 7.917587283000000e-01, -6.398164600000000e-03, -1.003223281273129e+00, 1.014415770506221e-284, 7.093485702782106e-286, 1.000000000000000e-10, 1.000000000000000e-04, 8.783181719179189e-01, 1.056401948859063e+03
305, 7.988399346000000e-01, -6.103459700000000e-03, -1.033166699335643e+00, 1.846224497550373e-283, 1.291005863499569e-284, 1.000000000000000e-10, 1.000000000000000e-04, 8.782630243976884e-01, 1.055965492798754e+03
306, 8.058290915000000e-01, -5.822375100000000e-03, -1.035091431976072e+00, -7.837272450365513e-284, -5.480354475141205e-285, 1.000000000000000e-10, 1.000000000000000e-04, 9.244120519359749e-01, 1.064386089456881e+03
307, 8.127240462000000e-01, -5.554583100000000e-03, -1.112040055694420e+00, 2.718579629308841e-280, 1.901015963380924e-281, 1.000000000000000e-10, 1.000000000000000e-04, 8.666859798856182e-01, 1.042884609075179e+03
308, 8.195226747000000e-01, -5.299740400000000e-03, -1.141336186659937e+00, 3.553015680910748e-279, 2.484510460806806e-280, 1.000000000000000e-10, 1.000000000000000e-04, 8.666367886602255e-01, 1.042419348869879e+03
309, 8.262228831000000e-01, -5.057490200000000e-03, -1.140864940585378e+00, -1.218539856489871e-279, -8.520860283912585e-281, 1.000000000000000e-10, 1.000000000000000e-04, 9.169786652996049e-01, 1.054589097588943e+03
310, 8.328226075000000e-01, -4.827463600000000e-03, -1.218267727206442e+00, 2.318806209209090e-276, 1.621467170639389e-277, 1.000000000000000e-10, 1.000000000000000e-04, 8.553007738643146e-01, 1.029291529250905e+03
311, 8.393198149000000e-01, -4.609282100000000e-03, -1.246839206247467e+00, 2.302807240733314e-275, 1.610279602638008e-276, 1.000000000000000e-10, 1.000000000000000e-04, 8.552593240070064e-01, 1.028796131548247e+03
312, 8.457125043000000e-01, -4.402558900000000e-03, -1.244044396957691e+00, -6.655528093436159e-276, -4.653998365156973e-277, 1.000000000000000e-10, 1.000000000000000e-04, 9.097403611933126e-01, 1.044938244845087e+03
313, 8.519987063000000e-01, -4.206900700000000e-03, -1.321727298991096e+00, 7.631966108354484e-273, 5.336790303123354e-274, 1.000000000000000e-10, 1.000000000000000e-04, 8.441853465856213e-01, 1.015710116286564e+03
314, 8.581764849000000e-01, -4.021910100000000e-03, -1.349541067774440e+00, 6.018320131781151e-272, 4.208419175921463e-273, 1.000000000000000e-10, 1.000000000000000e-04, 8.441531188991075e-01, 1.015160958458191e+03
315, 8.642439370000000e-01, -3.847186300000000e-03, -1.344547192376757e+00, -1.516972754749087e-272, -1.060770628787915e-273, 1.000000000000000e-10, 1.000000000000000e-04, 9.027111518824066e-01, 1.035479117905626e+03
316, 8.701991937000000e-01, -3.682327600000000e-03, -1.422277678991734e+00, 1.121543066934374e-269, 7.842592693904270e-271, 1.000000000000000e-10, 1.000000000000000e-04, 8.333758582308763e-01, 1.002262011012824e+03
317, 8.760404207000000e-01, -3.526932600000000e-03, -1.449316460557829e+00, 7.266891224312272e-269, 5.081505089141920e-270, 1.000000000000000e-10, 1.000000000000000e-04, 8.333539343061253e-01, 1.001581696047364e+03
318, 8.817658188000000e-01, -3.380601600000000e-03, -1.442296782766270e+00, -1.644624446262866e-269, -1.150033382287608e-270, 1.000000000000000e-10, 1.000000000000000e-04, 8.959245336924121e-01, 1.026283189425788e+03
319, 8.873736244000000e-01, -3.242938200000000e-03, -1.519906454987194e+00, 8.282322889392968e-267, 5.791564042070829e-268, 1.000000000000000e-10, 1.000000000000000e-04, 8.228827815764908e-01, 9.882013845016667e+02
320, 8.928621101999999e-01, -3.113550600000000e-03, -1.546187878873290e+00, 4.536013113131274e-266, 3.171889189929691e-267, 1.000000000000000e-10, 1.000000000000000e-04, 8.228716146289156e-01, 9.887597837763304e+02
321, 8.982295856000000e-01, -2.992052600000000e-03, -1.537242162277255e+00, -9.408594041917530e-267, -6.579129510803810e-268, 1.000000000000000e-10, 1.000000000000000e-04, 8.893721352694589e-01, 1.017351681179307e+03
322, 9.034743973000000e-01, -2.878065300000000e-03, -1.614225221816254e+00, 3.320739066654095e-264, 2.322086838242454e-265, 1.000000000000000e-10, 1.000000000000000e-04, 8.127344059793796e-01, 9.747865084606344e+02
323, 9.085949298000000e-01, -2.771217500000000e-03, -1.639594220540170e+00, 1.561544149672499e-263, 1.091937982631844e-264, 1.000000000000000e-10, 1.000000000000000e-04, 8.127336177065027e-01, 9.751308207856757e+02
324, 9.135896058000000e-01, -2.671147100000000e-03, -1.628684142510342e+00, -3.003044942910376e-264, -2.099933477642656e-265, 1.000000000000000e-10, 1.000000000000000e-04, 8.830682732147082e-01, 1.008655284419747e+03
325, 9.184568869000000e-01, -2.577501700000000e-03, -1.704596493252328e+00, 7.606504643094752e-262, 5.318985913144115e-263, 1.000000000000000e-10, 1.000000000000000e-04, 8.029769711244968e-01, 9.615324217926097e+02
326, 9.231952738000000e-01, -2.489939800000000e-03, -1.728852542362687e+00, 3.103234763078210e-261, 2.169993021035815e-262, 1.000000000000000e-10, 1.000000000000000e-04, 8.029851590183491e-01, 9.617995489296990e+02
327, 9.278033071000000e-01, -2.408130700000000e-03, -1.715867424305438e+00, -5.571062488304216e-262, -3.895666181369691e-263, 1.000000000000000e-10, 1.000000000000000e-04, 8.770516887727688e-01, 1.000316292868831e+03
328, 9.322795672000000e-01, -2.331755800000000e-03, -1.790321677942932e+00, 1.033062972012392e-259, 7.223879631116732e-261, 1.000000000000000e-10, 1.000000000000000e-04, 7.936569907498849e-01, 9.484800224948324e+02
329, 9.366226755000000e-01, -2.260508700000000e-03, -1.813254053186693e+00, 3.684327387897639e-259, 2.576332546306783e-260, 1.000000000000000e-10, 1.000000000000000e-04, 7.936712947766174e-01, 9.487008709285466e+02
330, 9.408312942000000e-01, -2.194095800000000e-03, -1.798078184416634e+00, -6.208366729751019e-260, -4.341312695990562e-261, 1.000000000000000e-10, 1.000000000000000e-04, 8.713583946377098e-01, 9.923718637389338e+02
331, 9.449041268000000e-01, -2.132236100000000e-03, -1.870782300027438e+00, 8.584220304773255e-258, 6.002671268710071e-259, 1.000000000000000e-10, 1.000000000000000e-04, 7.848213170676590e-01, 9.356389165957029e+02
332, 9.488399190000000e-01, -2.074662000000000e-03, -1.892217327141747e+00, 2.694918705063124e-257, 1.884470634263274e-258, 1.000000000000000e-10, 1.000000000000000e-04, 7.848367232841993e-01, 9.357946501729704e+02
333, 9.526374583000000e-01, -2.021119300000000e-03, -1.874774218426872e+00, -4.287999532059388e-258, -2.998461208762635e-259, 1.000000000000000e-10, 1.000000000000000e-04, 8.660184059563170e-01, 9.848096803354515e+02
334, 9.562955751000000e-01, -1.971366900000000e-03, -1.945477539776170e+00, 4.489128915915013e-256, 3.139104567262201e-257, 1.000000000000000e-10, 1.000000000000000e-04, 7.765247496828683e-01, 9.230610368357167e+02
335, 9.598131425999999e-01, -1.925177000000000e-03, -1.965273849712772e+00, 1.248413336690139e-255, 8.729755995960917e-257, 1.000000000000000e-10, 1.000000000000000e-04, 7.765326735042178e-01, 9.231295059804424e+02
336, 9.631890772000000e-01, -1.882335000000000e-03, -1.945511122115047e+00, -1.886946424568661e-256, -1.319481407304436e-257, 1.000000000000000e-10, 1.000000000000000e-04, 8.610587632527539e-01, 9.776718793012553e+02
337, 9.664223391000000e-01, -1.842639500000000e-03, -2.013887697794350e+00, 1.509029156335609e-254, 1.055215923960472e-255, 1.000000000000000e-10, 1.000000000000000e-04, 7.688173130269150e-01, 9.107832354453694e+02
338, 9.695119324000000e-01, -1.805901600000000e-03, -2.031862967207952e+00, 3.729700034110459e-254, 2.608060189603111e-255, 1.000000000000000e-10, 1.000000000000000e-04, 7.688025663231691e-01, 9.108613830554668e+02
339, 9.724569055000000e-01, -1.771945300000000e-03, -2.009645219290054e+00, -5.366562407983304e-255, -3.752665802417547e-256, 1.000000000000000e-10, 1.000000000000000e-04, 8.564708193913195e-01, 9.709380112054835e+02
340, 9.752563512000000e-01, -1.740606600000000e-03, -2.075049268201961e+00, 3.258138220866512e-253, 2.278312064871705e-254, 1.000000000000000e-10, 1.000000000000000e-04, 7.617921817104755e-01, 8.988280977764384e+02
341, 9.779094072000000e-01, -1.711733400000000e-03, -2.090796185447683e+00, 7.110175378558797e-253, 4.971918700249623e-254, 1.000000000000000e-10, 1.000000000000000e-04, 7.617237423849036e-01, 8.989202400279651e+02
342, 9.804152563000000e-01, -1.685185300000000e-03, -2.065672453785565e+00, -9.634223135977373e-254, -6.736904734669552e-255, 1.000000000000000e-10, 1.000000000000000e-04, 8.522537945493333e-01, 9.644829240211812e+02
343, 9.827731266000000e-01, -1.660832900000000e-03, -2.126704162878070e+00, 4.271112128190604e-252, 2.986652386247924e-253, 1.000000000000000e-10, 1.000000000000000e-04, 7.548802270994482e-01, 8.873705293551234e+02
344, 9.849822920000000e-01, -1.638557400000000e-03, -2.139146076988489e+00, 7.954219167186211e-252, 5.562131581518510e-253, 1.000000000000000e-10, 1.000000000000000e-04, 7.547201913389913e-01, 8.874781117059504e+02
345, 9.870420718000000e-01, -1.618250400000000e-03, -2.109670803915126e+00, -9.645779891154248e-253, -6.744986004697201e-254, 1.000000000000000e-10, 1.000000000000000e-04, 8.472664974736464e-01, 9.582886069096165e+02
346, 9.889518318000000e-01, -1.599813400000000e-03, -2.162510425159722e+00, 2.717551458423233e-251, 1.900296996297696e-252, 1.000000000000000e-10, 1.000000000000000e-04, 7.519029431178761e-01, 8.774037273557293e+02
347, 9.907109835000000e-01, -1.583157200000000e-03, -2.169293466032812e+00, 3.961749386480944e-251, 2.770324895184184e-252, 1.000000000000000e-10, 1.000000000000000e-04, 7.513343266826564e-01, 8.767848532093896e+02
348, 9.923189851000001e-01, -1.568201600000000e-03, -2.133198203179127e+00, -3.948665451416734e-252, -2.761175717005720e-253, 1.000000000000000e-10, 1.000000000000000e-04, 8.463478565407162e-01, 9.524419924851350e+02
349, 9.937753414000000e-01, -1.554874800000000e-03, -2.173913447623892e+00, 6.050413775719224e-251, 4.230861236765151e-252, 1.000000000000000e-10, 1.000000000000000e-04, 7.380947413407789e-01, 8.683766371520397e+02
350, 9.950796038000000e-01, -1.543113400000000e-03, -2.169660177686737e+00, 5.411155773144468e-251, 3.783848519347510e-252, 1.000000000000000e-10, 1.000000000000000e-04, 7.383532445069666e-01, 8.684465558755403e+02
351, 9.962313704000000e-01, -1.532861700000000e-03, -2.117303133072315e+00, -2.801442650878327e-252, -1.958959429549556e-253, 1.000000000000000e-10, 1.000000000000000e-04, 8.284457102875664e-01, 9.497661701679775e+02
352, 9.972302866000000e-01, -1.524071500000000e-03, -2.118689072889663e+00, 5.667182446501237e-252, 3.962879800188173e-253, 1.000000000000000e-10, 1.000000000000000e-04, 7.832509233775721e-01, 8.753139422324133e+02
353, 9.980760447000000e-01, -1.516701400000000e-03, -2.099933947668910e+00, 2.536381090688504e-252, 1.773610340721277e-253, 1.000000000000000e-10, 1.000000000000000e-04, 7.643778381052165e-01, 8.685313949119487e+02
354, 9.987683841000000e-01, -1.510717300000000e-03, -2.050090363445190e+00, -1.823782746114337e-253, -1.275313063014277e-254, 1.000000000000000e-10, 1.000000000000000e-04, 8.863989940740803e-01, 9.681848249594764e+02
355, 9.993070915000000e-01, -1.506091400000000e-03, -2.099353560045572e+00, 3.226967126916259e-252, 2.256515113788633e-253, 1.000000000000000e-10, 1.000000000000000e-04, 5.811459956474008e-01, 7.139884793268797e+02
356, 9.996920012000000e-01, -1.502802300000000e-03, -2.048500094980506e+00, 2.034418358599734e-253, 1.422603823775638e-254, 1.000000000000000e-10, 1.000000000000000e-04, 7.193094229752494e-01, 8.515112210879497e+02
357, 9.999229944000000e-01, -1.500834800000000e-03, -1.870472734422013e+00, -1.088389462247768e-257, -7.610760118270377e-259, 1.000000000000000e-10, 1.000000000000000e-04, 6.075083893508716e-01, 7.391841151542710e+02
358, 1.000000000000000e+00, -1.500180000000000e-03, -1.494834687086532e+00, 6.073417692573309e-273, 4.246947141584137e-274, 1.000000000000000e-10, 1.000000000000000e-04, 7.917744209354709e-01, 8.512564406542999e+02
